homo_node_label,x,y,z,fine_query_x,fine_query_y,fine_query_z,homo_u1,homo_u2,homo_u3,fine_u1,fine_u2,fine_u3,homo_umag,fine_umag,absolute_vector_error,mls_condition_number,mls_support_radius_normalized,pointwise_error_over_fine_peak
90,-0.5,2.5,3.0,1.5,4.5,-1.0,-0.0148587143048644,0.0558080114424228,-0.2015524804592132,-0.010195747908247982,0.05162391822974097,-0.2016710721272509,0.20966334422405053,0.20842313581211266,0.006266095723184575,58.38051700685104,0.08602325100749922,0.01780793065427223
91,-0.5,-2.5,2.0,1.5,-0.5,-2.0,-0.0062578655779361,-0.0479289703071117,-0.1320845484733581,-0.00889698794552404,-0.048938016963199375,-0.1345670888260924,0.14065089769248684,0.14346563105469767,0.003761136613873364,58.43140355923221,0.0860232690226292,0.010688962148037748
92,-0.5,-1.5,2.0,1.5,0.5,-2.0,-0.0058883870951831,-0.0342323519289493,-0.1295800358057022,-0.008845885448105264,-0.028205313682521552,-0.129138892123733,0.13415480871208912,0.13247883932249552,0.006728045353561577,41.96227710964187,0.06999998773847316,0.019120768399964936
93,-0.5,-0.5,2.0,1.5,1.5,-2.0,-0.0061691598966717,-0.0061691598966717,-0.1234873756766319,-0.009017420521922958,-0.00901683577158519,-0.12638530407852883,0.12379518980624014,0.1270270140057741,0.004961837915575425,44.23407726303231,0.06557439178755135,0.01410129519588622
94,-0.5,0.5,2.0,1.5,2.5,-2.0,-0.0061691598966717,0.0061691598966717,-0.1234873756766319,-0.009017855371070123,0.009017338280084957,-0.1263830349864483,0.12379518980624014,0.12702482291873837,0.004961051183784233,47.94810790275598,0.06557439178755135,0.014099059343483069
95,-0.5,1.5,2.0,1.5,3.5,-2.0,-0.0058883870951831,0.0342323519289493,-0.1295800358057022,-0.008846397671436959,0.028206066901525,-0.12913963995431885,0.13415480871208912,0.13247976286718519,0.006727546826808691,41.703569901598875,0.069999984332495,0.019119351611866432
96,-0.5,2.5,2.0,1.5,4.5,-2.0,-0.0062578655779361,0.0479289703071117,-0.1320845484733581,-0.008896987792615005,0.048938020787526855,-0.13456708978334336,0.14065089769248684,0.14346563324762046,0.003761138164415275,58.43148241909192,0.08602327317997627,0.010688966554600311
97,-0.5,-2.5,1.0,1.5,-0.5,-3.0,-0.0068312147632241,-0.046863280236721,-0.0755758509039878,-0.0055129641774126995,-0.03951585403097236,-0.069515704756466,0.0891882378430504,0.0801519101556956,0.009614979343983912,58.21519003253553,0.08660253831367895,0.027325290414316552
98,-0.5,-1.5,1.0,1.5,0.5,-3.0,-0.0064689461141824,-0.0163225810974836,-0.0568979829549789,-0.005488715406550072,-0.019158649556692744,-0.061094889686518564,0.059545397654707066,0.06426325073833516,0.005159279277064698,42.05086265105499,0.07071067474690698,0.01466241367045353
99,-0.5,-0.5,1.0,1.5,1.5,-3.0,-0.0066788797266781,-0.0066788797266781,-0.0604505464434623,-0.005655781981322778,-0.005656371888628443,-0.059237475009211844,0.061184012896507996,0.05977508559784519,0.0018878012554341072,44.07898920553182,0.06708202866259066,0.005365036751901594
100,-0.5,0.5,1.0,1.5,2.5,-3.0,-0.0066788797266781,0.0066788797266781,-0.0604505464434623,-0.00565407778122767,0.005663441694504841,-0.05923651184854771,0.061184012896507996,0.059774639299341334,0.0018855273591842487,47.06170712257963,0.06633247567905733,0.005358574452485601
101,-0.5,1.5,1.0,1.5,3.5,-3.0,-0.0064689461141824,0.0163225810974836,-0.0568979829549789,-0.005488305830500045,0.019159483964260766,-0.06109487612193439,0.059545397654707066,0.06426345162703584,0.005159804792465196,41.93943683829697,0.07071065788816772,0.014663907158938744
102,-0.5,2.5,1.0,1.5,4.5,-3.0,-0.0068312147632241,0.046863280236721,-0.0755758509039878,-0.005512963938836892,0.03951585701616029,-0.0695157062206176,0.0891882378430504,0.08015191288087736,0.009614976172690824,58.21527745509838,0.08660252386032127,0.027325281401660205
103,-0.5,-2.5,0.0,1.5,-0.5,-4.0,-3.339658578086763e-40,-3.428716700688463e-39,-2.1553710794008375e-38,-8.370992276663084e-05,-0.0013370073418676122,-0.0008121638644084227,2.1827278355294666e-38,0.001566590605751329,0.001566590605751329,46.413651341734315,0.11090535496027926,0.004452172150456029
104,-0.5,-1.5,0.0,1.5,0.5,-4.0,-6.811739861052222e-40,-3.933182746546933e-39,-3.738778368513608e-38,2.07599566173868e-05,3.535262136530464e-05,0.00023865160973660272,3.7600269858122143e-38,0.00024214742300100183,0.00024214742300100183,59.66165882005267,0.08660252523683123,0.0006881708654653353
105,-0.5,-0.5,0.0,1.5,1.5,-4.0,-7.216981363950316e-40,-7.216981363950316e-40,-3.57298009733101e-38,-2.9428381798592037e-05,-2.9428381798592172e-05,0.00023143836044334958,3.574437541757449e-38,0.00023515053475438498,0.00023515053475438498,60.14819810158719,0.08602323714969269,0.0006682860590091517
106,-0.5,0.5,0.0,1.5,2.5,-4.0,-7.216981363950316e-40,7.216981363950316e-40,-3.57298009733101e-38,4.919912130873262e-06,9.389293727211927e-05,0.0002337995374830679,3.574437541757449e-38,0.00025199665262113724,0.00025199665262113724,60.04193187265841,0.08602323714969269,0.000716161883448737
107,-0.5,1.5,0.0,1.5,3.5,-4.0,-6.811739861052222e-40,3.933182746546933e-39,-3.738778368513608e-38,1.622704728050304e-05,-6.02835851061877e-05,0.00024473416950688014,3.7600269858122143e-38,0.0002525712600849926,0.0002525712600849926,60.86294566267973,0.08602323992125348,0.0007177948891227331
108,-0.5,2.5,0.0,1.5,4.5,-4.0,-3.339658578086763e-40,3.428716700688463e-39,-2.1553710794008375e-38,-8.370999117753418e-05,0.0013370030246879297,-0.0008121580156438356,2.1827278355294666e-38,0.001566583892749491,0.001566583892749491,46.41365879518509,0.11090535818490795,0.004452153072440548
109,0.5,-2.5,5.0,2.5,-0.5,1.0,0.0151511682197451,-0.0568632408976554,-0.3391120433807373,0.011268486333749056,-0.053494513282935516,-0.3392720554110312,0.34418013311297746,0.34364832215283386,0.005142873537221859,46.30443226508373,0.11090535603515292,0.014615789378332945
110,0.5,-1.5,5.0,2.5,0.5,1.0,0.0150235267356038,-0.0294067431241273,-0.3383266925811767,0.0112542241084545,-0.032985272547309145,-0.3373469643884283,0.3399344257495287,0.3391425366234544,0.005288986902921845,60.00256751265827,0.0866025348724028,0.01503103625597325
111,0.5,-0.5,5.0,2.5,1.5,1.0,0.0148978484794497,-0.0148978484794497,-0.3367349505424499,0.011212728191440506,-0.011218727835970155,-0.3356455788667346,0.33739341827525243,0.3360201478193503,0.005320034858365603,60.041960533357035,0.08602324685015106,0.015119272992519367
112,0.5,0.5,5.0,2.5,2.5,1.0,0.0148978484794497,0.0148978484794497,-0.3367349505424499,0.011213244421915694,0.011213244421915696,-0.33564476533155296,0.33739341827525243,0.33601916938681414,0.005323637658185472,59.93720373169116,0.08602324685015106,0.015129511969417864
113,0.5,1.5,5.0,2.5,3.5,1.0,0.0150235267356038,0.0294067431241273,-0.3383266925811767,0.011254471549743945,0.0329839942512081,-0.33734433141604875,0.3399344257495287,0.33913980147598227,0.005288434180266353,60.69524842590698,0.08602324685015099,0.015029465445830082
114,0.5,2.5,5.0,2.5,4.5,1.0,0.0151511682197451,0.0568632408976554,-0.3391120433807373,0.011269625438194897,0.05349672781524757,-0.3392687470083255,0.34418013311297746,0.3436454379750371,0.005140461139423857,46.08615909634841,0.11090534851103578,0.014608933464444111
115,0.5,-2.5,4.0,2.5,-0.5,0.0,0.0068032857961952,-0.0496206879615783,-0.2702089250087738,0.010656287302747631,-0.0524570213881042,-0.2700809029554318,0.27481149998826865,0.2753343234927532,0.004786104633422191,59.68789166526567,0.08602325170038036,0.013601869997089228
116,0.5,-1.5,4.0,2.5,0.5,0.0,0.0069878129288554,-0.0356823317706584,-0.2687177062034607,0.01065283117298082,-0.03181941720949046,-0.2679786750806395,0.271166487526334,0.27007133950407736,0.005375931048400253,47.42938704897789,0.06782331072865405,0.015278127169019114
117,0.5,-0.5,4.0,2.5,1.5,0.0,0.0070273545570671,-0.0070273545570671,-0.2670177817344665,0.010663994435084277,-0.010664461279408654,-0.26601143093691393,0.2672026631351878,0.2664386100038732,0.0052408431420737644,47.06170435902659,0.06633248151978598,0.01489421409549359
118,0.5,0.5,4.0,2.5,2.5,0.0,0.0070273545570671,0.0070273545570671,-0.2670177817344665,0.010664144466095947,0.010664122796990994,-0.26600889043783665,0.2672026631351878,0.26643606603497216,0.0052412007900622,48.25971773822645,0.06633248151978592,0.014895230513189403
119,0.5,1.5,4.0,2.5,3.5,0.0,0.0069878129288554,0.0356823317706584,-0.2687177062034607,0.010652831178556055,0.03181942190834819,-0.26797867508218204,0.271166487526334,0.27007134005944056,0.005375927675591512,47.42938789968062,0.06782330897100987,0.015278117583665358
120,0.5,2.5,4.0,2.5,4.5,0.0,0.0068032857961952,0.0496206879615783,-0.2702089250087738,0.010656287254431704,0.05245702602559714,-0.2700809033732892,0.27481149998826865,0.2753343247843086,0.0047861073316137525,59.6879841235828,0.08602323714969275,0.0136018776652147
121,0.5,-2.5,3.0,2.5,-0.5,-1.0,0.0148587143048644,-0.0558080114424228,-0.2015524804592132,0.01019611949106453,-0.05162262562520715,-0.20165998937830815,0.20966334422405053,0.20841211012121083,0.006266482506503015,59.02586015478753,0.08602325516483227,0.01780902987311875
122,0.5,-1.5,3.0,2.5,0.5,-1.0,0.0146128153428435,-0.0284954402595758,-0.1990714967250824,0.010166402818835777,-0.030984262179368373,-0.1985583488486704,0.20163081435186336,0.20121828482169546,0.005121341584502918,48.60870211081829,0.06708203932499392,0.014554596645599667
123,0.5,-0.5,3.0,2.5,1.5,-1.0,0.0147793004289269,-0.0147793004289269,-0.196239024400711,0.010255738287285482,-0.01025645863056319,-0.19614935055787544,0.19734895525459417,0.1966848820721462,0.00639740211182682,49.99247977361558,0.06557438088000117,0.01818109684366706
124,0.5,0.5,3.0,2.5,2.5,-1.0,0.0147793004289269,0.0147793004289269,-0.196239024400711,0.010256340585181916,0.010256340585181916,-0.19614561641953174,0.19734895525459417,0.19668118335264453,0.006397113141660641,50.85273813961047,0.06324554566391051,0.018180275604907266
125,0.5,1.5,3.0,2.5,3.5,-1.0,0.0146128153428435,0.0284954402595758,-0.1990714967250824,0.01016640267267415,0.030984266971076087,-0.1985583489068284,0.20163081435186336,0.20121828560954316,0.0051213440342061265,48.608701988605205,0.06708203932499714,0.014554603607533667
126,0.5,2.5,3.0,2.5,4.5,-1.0,0.0148587143048644,0.0558080114424228,-0.2015524804592132,0.010196119237382657,0.05162262993552002,-0.201659989895478,0.20966334422405053,0.20841211167685736,0.0062664798252699125,59.02594117185505,0.08602325932218001,0.01780902225318837
127,0.5,-2.5,2.0,2.5,-0.5,-2.0,0.0062578655779361,-0.0479289703071117,-0.1320845484733581,0.008895833262595335,-0.04891275734379283,-0.13456433613565522,0.14065089769248684,0.14345436291740402,0.0037518072030595134,59.07510053716752,0.08602327733730825,0.010662448429103714
128,0.5,-1.5,2.0,2.5,0.5,-2.0,0.0058883870951831,-0.0342323519289493,-0.1295800358057022,0.008851293661121237,-0.028211874461184113,-0.12914297038184236,0.13415480871208912,0.1324845729099597,0.006724283637911286,47.70659339468346,0.06782330018278508,0.01911007779222436
129,0.5,-0.5,2.0,2.5,1.5,-2.0,0.0061691598966717,-0.0061691598966717,-0.1234873756766319,0.009017338280084957,-0.00901785537107012,-0.12638303498644826,0.12379518980624014,0.12702482291873834,0.0049610511837842155,47.94810790275599,0.06557439178755135,0.01409905934348302
130,0.5,0.5,2.0,2.5,2.5,-2.0,0.0061691598966717,0.0061691598966717,-0.1234873756766319,0.009019254786906964,0.009019254786906964,-0.12638042792460866,0.12379518980624014,0.12702246445503051,0.0049614345784474165,49.492093374056005,0.06557440269509958,0.014100148931940828
131,0.5,1.5,2.0,2.5,3.5,-2.0,0.0058883870951831,0.0342323519289493,-0.1295800358057022,0.008851293388356623,0.028211878225505273,-0.12914297125751567,0.13415480871208912,0.13248457454691479,0.006724280090483278,47.706593940965575,0.06782329842514061,0.01911006771061138
132,0.5,2.5,2.0,2.5,4.5,-2.0,0.0062578655779361,0.0479289703071117,-0.1320845484733581,0.008895832828197106,0.048912761275997724,-0.13456433702001555,0.14065089769248684,0.14345436506076173,0.003751808513243286,59.07518169717751,0.08602328149465492,0.010662452152580468
133,0.5,-2.5,1.0,2.5,-0.5,-3.0,0.0068312147632241,-0.046863280236721,-0.0755758509039878,0.0055169387008838595,-0.03942764428492635,-0.06955460023100002,0.0891882378430504,0.08014248660842901,0.009657715218550269,58.84874625651605,0.08660253831367895,0.027446743632452295
134,0.5,-1.5,1.0,2.5,0.5,-3.0,0.0064689461141824,-0.0163225810974836,-0.0568979829549789,0.00550714520044204,-0.019175632832383816,-0.061097798366431304,0.059545397654707066,0.06427265754585106,0.0051675346820279815,47.42939191367882,0.06782330018278505,0.014685875118475326
135,0.5,-0.5,1.0,2.5,1.5,-3.0,0.0066788797266781,-0.0066788797266781,-0.0604505464434623,0.0056634416945048425,-0.00565407778122767,-0.05923651184854771,0.061184012896507996,0.059774639299341334,0.0018855273591842476,47.06170712257963,0.06633247567905733,0.005358574452485598
136,0.5,0.5,1.0,2.5,2.5,-3.0,0.0066788797266781,0.0066788797266781,-0.0604505464434623,0.005661669062356945,0.005661325871134591,-0.05923453685815582,0.061184012896507996,0.0597732002154063,0.0018838292640516513,48.25972035758169,0.06633247567905727,0.0053537485510468845
137,0.5,1.5,1.0,2.5,3.5,-3.0,0.0064689461141824,0.0163225810974836,-0.0568979829549789,0.005507144722942813,0.019175635728113836,-0.061097799572251206,0.059545397654707066,0.06427265951512924,0.00516753734967321,47.42939276438244,0.06782329842514058,0.014685882699789647
138,0.5,2.5,1.0,2.5,4.5,-3.0,0.0068312147632241,0.046863280236721,-0.0755758509039878,0.0055169382742390975,0.03942764747753483,-0.06955460184057863,0.0891882378430504,0.0801424895466565,0.009657711815051593,58.84883617164706,0.08660252386032127,0.027446733959879278
139,0.5,-2.5,0.0,2.5,-0.5,-4.0,3.339658578086763e-40,-3.428716700688463e-39,-2.1553710794008375e-38,9.845600465624091e-05,-0.0014789748423668083,-0.0008550818678436671,2.1827278355294666e-38,0.0017112057649277042,0.0017112057649277042,46.086132593989994,0.11090535227309486,0.004863161200087177
140,0.5,-1.5,0.0,2.5,0.5,-4.0,6.811739861052222e-40,-3.933182746546933e-39,-3.738778368513608e-38,0.00010572375141997014,4.730970191015905e-05,0.00023785490591739036,3.7600269858122143e-38,0.0002645575093965589,0.0002645575093965589,59.569174986619345,0.08660252523683123,0.0007518592101887877
141,0.5,-0.5,0.0,2.5,1.5,-4.0,7.216981363950316e-40,-7.216981363950316e-40,-3.57298009733101e-38,9.389293727211887e-05,4.919912130873656e-06,0.00023379953748306893,3.574437541757449e-38,0.00025199665262113806,0.00025199665262113806,60.04193187265842,0.08602323714969269,0.0007161618834487393
142,0.5,0.5,0.0,2.5,2.5,-4.0,7.216981363950316e-40,7.216981363950316e-40,-3.57298009733101e-38,7.076351843078436e-05,7.07635184307846e-05,0.00023296565750378353,3.574437541757449e-38,0.000253550682621006,0.000253550682621006,59.93717517989948,0.08602323714969269,0.0007205783589854779
143,0.5,1.5,0.0,2.5,3.5,-4.0,6.811739861052222e-40,3.933182746546933e-39,-3.738778368513608e-38,0.00010155070194094272,-6.876370188051647e-05,0.00024246886917901261,3.7600269858122143e-38,0.0002717207100718675,0.0002717207100718675,60.69521864611023,0.08602323714969264,0.0007722166682494031
144,0.5,2.5,0.0,2.5,4.5,-4.0,3.339658578086763e-40,3.428716700688463e-39,-2.1553710794008375e-38,9.84562581426155e-05,0.0014789704929330124,-0.0008550757302983682,2.1827278355294666e-38,0.0017111989534473338,0.0017111989534473338,46.08614959961751,0.11090534098691801,0.004863141842200633
145,1.5,-2.5,5.0,3.5,-0.5,1.0,0.0293057337403297,-0.0571786500513553,-0.3407951891422272,0.033206387693415905,-0.053885028255445826,-0.3411938980129543,0.34679905564208335,0.3470151819373468,0.005120743555365127,46.86547070956554,0.11090535979721183,0.014552897076699751
146,1.5,-1.5,5.0,3.5,0.5,1.0,0.0295514669269323,-0.0295514669269323,-0.3399828374385834,0.033140588365358846,-0.03314132549556659,-0.3391147237215306,0.3425418341573148,0.34233819812801386,0.0051499998707092405,60.024933850553644,0.08660253487240274,0.01463604206168934
147,1.5,-0.5,5.0,3.5,1.5,1.0,0.0294067431241273,-0.0150235267356038,-0.3383266925811767,0.03298754585863967,-0.011261094468473136,-0.3373508083256339,0.3399344257495287,0.33914680937370223,0.00528492146284631,60.862975628169764,0.08602324962171153,0.01501948247860653
148,1.5,0.5,5.0,3.5,2.5,1.0,0.0294067431241273,0.0150235267356038,-0.3383266925811767,0.0329839942512081,0.011254471549743949,-0.33734433141604875,0.3399344257495287,0.33913980147598227,0.005288434180266351,60.69524842590695,0.08602324685015099,0.015029465445830077
149,1.5,1.5,5.0,3.5,3.5,1.0,0.0295514669269323,0.0295514669269323,-0.3399828374385834,0.03314104789308689,0.03314121579028847,-0.339114768252277,0.3425418341573148,0.34233827610465334,0.0051502361622318684,60.96434697350059,0.0866025252368312,0.01463671359037882
150,1.5,2.5,5.0,3.5,4.5,1.0,0.0293057337403297,0.0571786500513553,-0.3407951891422272,0.033206388124232385,0.0538850318712054,-0.341193898412178,0.34679905564208335,0.34701518293255934,0.005120741588990592,46.86551301991986,0.11090534851103573,0.01455289148836167
151,1.5,-2.5,4.0,3.5,-0.5,0.0,0.035956036299467,-0.0497212037444114,-0.2721919119358063,0.03178207218945889,-0.0524421222819355,-0.27225589904207126,0.27902234959126765,0.2790762456127285,0.004982917662298491,61.07433638447516,0.08544003270936253,0.014161202781795746
152,1.5,-1.5,4.0,3.5,0.5,0.0,0.0357649214565753,-0.0357649214565753,-0.2704885900020599,0.031792970555094884,-0.031793085192425255,-0.2699790144053729,0.27517691860854254,0.2736973903091999,0.005640172387589523,42.06508616023775,0.07141426625737823,0.016029087839291647
153,1.5,-0.5,4.0,3.5,1.5,0.0,0.0356823317706584,-0.0069878129288554,-0.2687177062034607,0.03182013066644435,-0.010653730069800825,-0.26798362992528374,0.271166487526334,0.2700763754717565,0.005375352438292008,41.939433698264125,0.07071065957404153,0.015276482788029948
154,1.5,0.5,4.0,3.5,2.5,0.0,0.0356823317706584,0.0069878129288554,-0.2687177062034607,0.031819421908348196,0.010652831178556055,-0.26797867508218204,0.271166487526334,0.27007134005944056,0.005375927675591507,47.429387899680606,0.06782330897100987,0.015278117583665344
155,1.5,1.5,4.0,3.5,3.5,0.0,0.0357649214565753,0.0357649214565753,-0.2704885900020599,0.03179297056544395,0.031793089675998545,-0.2699790144089509,0.27517691860854254,0.2736973908347498,0.0056401692226254125,42.065090468267194,0.07141426458811446,0.016029078844621937
156,1.5,2.5,4.0,3.5,4.5,0.0,0.035956036299467,0.0497212037444114,-0.2721919119358063,0.031782072308538925,0.05244212624083116,-0.27225590075343176,0.27902234959126765,0.27907624803975517,0.004982919746280131,61.07442501329165,0.08544003689508875,0.014161208704367339
157,1.5,-2.5,3.0,3.5,-0.5,-1.0,0.0279148053377866,-0.0552892759442329,-0.2043505907058715,0.030627600353970927,-0.051133752112992176,-0.20425152184201215,0.213530569973769,0.21277075617521657,0.004963612570661662,59.79397693765783,0.08660252523683125,0.01410633867688413
158,1.5,-1.5,3.0,3.5,0.5,-1.0,0.0280065946280956,-0.0280065946280956,-0.201500803232193,0.030690590324114645,-0.030690552967317465,-0.2009663157047338,0.20535654941721218,0.2055998113418811,0.0038331634689818274,47.429389614526464,0.06782328963691135,0.010893658867922033
159,1.5,-0.5,3.0,3.5,1.5,-1.0,0.0284954402595758,-0.0146128153428435,-0.1990714967250824,0.03098314407198795,-0.010166142319885559,-0.19856106655485553,0.20163081435186336,0.20122078127682416,0.005120752892892773,47.70227273099984,0.06782328787926652,0.014552923613486316
160,1.5,0.5,3.0,3.5,2.5,-1.0,0.0284954402595758,0.0146128153428435,-0.1990714967250824,0.030984266971076084,0.01016640267267415,-0.1985583489068284,0.20163081435186336,0.20121828560954316,0.005121344034206125,48.608701988605205,0.06708203932499714,0.014554603607533662
161,1.5,1.5,3.0,3.5,3.5,-1.0,0.0280065946280956,0.0280065946280956,-0.201500803232193,0.030690589940078707,0.03069055714313922,-0.2009663175360085,0.20535654941721218,0.20559981369789745,0.0038331658686172718,47.42939046523017,0.06782328787926661,0.01089366568756595
162,1.5,2.5,3.0,3.5,4.5,-1.0,0.0279148053377866,0.0552892759442329,-0.2043505907058715,0.03062766463278177,0.05113418983238107,-0.20425049919509172,0.213530569973769,0.21276988892255477,0.0049633017701803915,59.37836989295313,0.08660252386032127,0.014105455397460661
163,1.5,-2.5,2.0,3.5,-0.5,-2.0,0.0336185507476329,-0.0460010655224323,-0.1379690021276474,0.02746897126503916,-0.047856434762499234,-0.13743968982702653,0.14927072898485172,0.14810283950784384,0.006445145020968339,59.858730203220475,0.08660252523683125,0.018316779803644778
164,1.5,-1.5,2.0,3.5,0.5,-2.0,0.0332808531820774,-0.0332808531820774,-0.1353585422039032,0.027614765001465372,-0.027614493917226948,-0.131862858585156,0.1433079388052868,0.1375243578230401,0.008742538907617475,41.936970524761094,0.06999999795641584,0.02484585832819123
165,1.5,-0.5,2.0,3.5,1.5,-2.0,0.0342323519289493,-0.0058883870951831,-0.1295800358057022,0.028206066901525,-0.008846397671436959,-0.12913963995431882,0.13415480871208912,0.13247976286718513,0.006727546826808692,41.703569901598875,0.069999984332495,0.019119351611866436
166,1.5,0.5,2.0,3.5,2.5,-2.0,0.0342323519289493,0.0058883870951831,-0.1295800358057022,0.028211878225505273,0.008851293388356623,-0.12914297125751567,0.13415480871208912,0.13248457454691479,0.006724280090483278,47.70659394096559,0.06782329842514061,0.01911006771061138
167,1.5,1.5,2.0,3.5,3.5,-2.0,0.0332808531820774,0.0332808531820774,-0.1353585422039032,0.027614764222676204,0.0276144979158428,-0.13186285912007287,0.1433079388052868,0.13752435898246634,0.008742536606821288,41.93697954122164,0.06999999455043819,0.024845851789443537
168,1.5,2.5,2.0,3.5,4.5,-2.0,0.0336185507476329,0.0460010655224323,-0.1379690021276474,0.02747066291231377,0.04785793876639755,-0.13744079707376436,0.14927072898485172,0.1481046667869784,0.006443873342855719,59.4145243696984,0.08660252386032127,0.018313165758050115
169,1.5,-2.5,1.0,3.5,-0.5,-3.0,0.0157406497746706,-0.0455359481275081,-0.0722718313336372,0.018396721686239494,-0.03821468617555484,-0.07129695163254315,0.08685912865967313,0.08295816367537492,0.007848948018693265,59.920638220168726,0.0866025383136789,0.022306317713710406
170,1.5,-1.5,1.0,3.5,0.5,-3.0,0.0152230458334088,-0.0152230458334088,-0.0539122112095356,0.018536519264005503,-0.018534823927427422,-0.06297553279740693,0.05805177659980533,0.0682133416243689,0.01020248883971291,42.06509203789611,0.07141426458811445,0.028994963017618443
171,1.5,-0.5,1.0,3.5,1.5,-3.0,0.0163225810974836,-0.0064689461141824,-0.0568979829549789,0.019159483964260766,-0.005488305830500046,-0.0610948761219344,0.059545397654707066,0.06426345162703585,0.005159804792465202,41.93943683829697,0.07071065788816772,0.01466390715893876
172,1.5,0.5,1.0,3.5,2.5,-3.0,0.0163225810974836,0.0064689461141824,-0.0568979829549789,0.019175635728113833,0.005507144722942813,-0.061097799572251206,0.059545397654707066,0.06427265951512924,0.005167537349673208,47.42939276438242,0.06782329842514058,0.01468588269978964
173,1.5,1.5,1.0,3.5,3.5,-3.0,0.0152230458334088,0.0152230458334088,-0.0539122112095356,0.0185365180569071,0.01853482667159765,-0.06297553354403866,0.05805177659980533,0.06821334273129084,0.01020249000171976,42.06509634589818,0.07141426291885063,0.028994966319983797
174,1.5,2.5,1.0,3.5,4.5,-3.0,0.0157406497746706,0.0455359481275081,-0.0722718313336372,0.01840278723066549,0.038216594780953295,-0.07130602569201451,0.08685912865967313,0.082968186641019,0.00784810103042285,59.45943857272365,0.08660252386032126,0.022303910615406954
175,1.5,-2.5,0.0,3.5,-0.5,-4.0,1.9163849512444047e-39,-3.3995724952274354e-39,-2.2366057526762118e-38,0.00014302752217235714,-0.0013609913895622826,-0.0007372390371899525,2.2703967796887294e-38,0.0015544374649750967,0.0015544374649750967,46.86546872655959,0.11090535227309482,0.004417633532194263
176,1.5,-1.5,0.0,3.5,0.5,-4.0,3.859849995311887e-39,-3.859849995311887e-39,-3.90942709420062e-38,-3.1232280758774074e-05,2.6298856443910824e-05,0.00023176623066525865,3.947352156141644e-38,0.0002353352308695708,0.0002353352308695708,60.02490479389821,0.08660252523683117,0.0006688109561311624
177,1.5,-0.5,0.0,3.5,1.5,-4.0,3.933182746546933e-39,-6.811739861052222e-40,-3.738778368513608e-38,-6.028358510619019e-05,1.6227047280503452e-05,0.00024473416950688783,3.7600269858122143e-38,0.00025257126008500073,0.00025257126008500073,60.862945662679735,0.08602323992125348,0.0007177948891227562
178,1.5,0.5,0.0,3.5,2.5,-4.0,3.933182746546933e-39,6.811739861052222e-40,-3.738778368513608e-38,-6.876370188051621e-05,0.00010155070194094259,0.0002424688691790137,3.7600269858122143e-38,0.0002717207100718683,0.0002717207100718683,60.69521864611026,0.08602323714969264,0.0007722166682494054
179,1.5,1.5,0.0,3.5,3.5,-4.0,3.859849995311887e-39,3.859849995311887e-39,-3.90942709420062e-38,-2.0094437548510093e-05,-3.561821304849762e-05,0.00023159482934686474,3.947352156141644e-38,0.00023517782314955323,0.00023517782314955323,60.48937353879468,0.0866025238603211,0.0006683636112634246
180,1.5,2.5,0.0,3.5,4.5,-4.0,1.9163849512444047e-39,3.3995724952274354e-39,-2.2366057526762118e-38,0.000143026879689188,0.0013609869807240946,-0.0007372326065623805,2.2703967796887294e-38,0.0015544304957742158,0.0015544304957742158,46.86551103710233,0.11090534098691796,0.004417613726073916
181,2.5,-2.5,5.0,4.5,-0.5,1.0,0.0579077638685703,-0.0579077638685703,-0.3423566222190857,0.05413760175522635,-0.05413763287397432,-0.3434404685829102,0.35201516303957414,0.3518708835318058,0.005440839367017101,36.877257068923676,0.14177447147826333,0.015462593364219014
182,2.5,-1.5,5.0,4.5,0.5,1.0,0.0571786500513553,-0.0293057337403297,-0.3407951891422272,0.05388622746382266,-0.033205675704837095,-0.3411932755924029,0.34679905564208335,0.3470146880447153,0.005119381470767189,46.80359585705729,0.11090535603515297,0.014549026100395388
183,2.5,-0.5,5.0,4.5,1.5,1.0,0.0568632408976554,-0.0151511682197451,-0.3391120433807373,0.05347618015981566,-0.01127076016301289,-0.339279428381768,0.34418013311297746,0.3436528224854212,0.005153422636184399,46.413672063736165,0.11090535925978158,0.014645769389984362
184,2.5,0.5,5.0,4.5,2.5,1.0,0.0568632408976554,0.0151511682197451,-0.3391120433807373,0.053496727815247586,0.011269625438194895,-0.3392687470083255,0.34418013311297746,0.3436454379750371,0.00514046113942385,46.08615909634839,0.11090534851103578,0.014608933464444092
185,2.5,1.5,5.0,4.5,3.5,1.0,0.0571786500513553,0.0293057337403297,-0.3407951891422272,0.0538850318712054,0.03320638812423239,-0.34119389841217806,0.34679905564208335,0.3470151829325594,0.005120741588990602,46.86551301991985,0.11090534851103573,0.014552891488361697
186,2.5,2.5,5.0,4.5,4.5,1.0,0.0579077638685703,0.0579077638685703,-0.3423566222190857,0.0541371543685884,0.05413695989674849,-0.34344084252675106,0.35201516303957414,0.3518710761422075,0.005441690203495125,36.407781036674955,0.14456829722086742,0.015465011398936027
187,2.5,-2.5,4.0,4.5,-0.5,0.0,0.0491815768182277,-0.0491815768182277,-0.273920327425003,0.05243370977710088,-0.0524336604599408,-0.2747366263098866,0.28261281070269145,0.28456773623577897,0.00467105562633859,47.37291521035261,0.1109053522730949,0.013274906472991259
