homo_node_label,x,y,z,fine_query_x,fine_query_y,fine_query_z,homo_u1,homo_u2,homo_u3,fine_u1,fine_u2,fine_u3,homo_umag,fine_umag,absolute_vector_error,mls_condition_number,mls_support_radius_normalized,pointwise_error_over_fine_peak
92728,-2.049999952316284,-2.049999952316284,4.550000190734863,-0.04999995231628418,-0.04999995231628418,0.5500001907348633,0.0058290660381317,0.0035264824982732,0.0002648925292305,0.0056156297884859905,0.0035101282645768946,0.00042648024865809853,0.006817936472245082,0.006636127165569409,0.0002682034390018728,49.34249828473496,0.07280109496289847,0.021199238887853723
92740,-2.049999952316284,-1.4500000476837158,4.550000190734863,-0.04999995231628418,0.5499999523162842,0.5500001907348633,0.0059304311871528,0.0021060185972601,-0.0004506019467953,0.005751708024848649,0.002100765167399297,-0.0003559968186337685,0.00630938749103395,0.006133685126132895,0.00020228617734229453,45.606329685136245,0.0734846789811944,0.01598903061477933
92751,-2.049999952316284,-0.8999999761581421,4.550000190734863,-0.04999995231628418,1.100000023841858,0.5500001907348633,0.0060109701007604,0.0011815133038908,-0.0006515511195175,0.005732614569087529,0.0011565247969628975,-0.0004704038435267588,0.00616054008191254,0.005867000867539515,0.00033304738865548567,45.911607462099674,0.07071065283055046,0.026324610822884356
92763,-2.049999952316284,-0.3000000119209289,4.550000190734863,-0.04999995231628418,1.699999988079071,0.5500001907348633,0.0060568689368665,0.0003733194025699,-0.0007248289184644,0.005828103950123962,0.00030218862279860024,-0.0005292931512557219,0.006111497824245358,0.0058598860788556,0.00030923654901720936,44.057842766303224,0.06708207486634102,0.024442563077744624
92775,-2.049999952316284,0.3000000119209289,4.550000190734863,-0.04999995231628418,2.300000011920929,0.5500001907348633,0.0060568689368665,-0.0003733194025699,-0.0007248289184644,0.005826711736364288,-0.0003035641200482762,-0.0005317122638412714,0.006111497824245358,0.0058587915789167,0.00030843504774184745,43.846227667397464,0.06708206953514165,0.024379211104822315
92787,-2.049999952316284,0.8999999761581421,4.550000190734863,-0.04999995231628418,2.899999976158142,0.5500001907348633,0.0060109701007604,-0.0011815133038908,-0.0006515511195175,0.005732614434074805,-0.0011565248790350357,-0.00047040391657197944,0.00616054008191254,0.005867000757654295,0.00033304745560916655,45.91160435388771,0.07071066968929796,0.0263246161150129
92798,-2.049999952316284,1.4500000476837158,4.550000190734863,-0.04999995231628418,3.450000047683716,0.5500001907348633,0.0059304311871528,-0.0021060185972601,-0.0004506019467953,0.005761332325502276,-0.002104943060124119,-0.00034393340376041246,0.00630938749103395,0.006143453885027898,0.0001999343889000077,44.64364091527304,0.07211103939562719,0.01580314140624691
92810,-2.049999952316284,2.049999952316284,4.550000190734863,-0.04999995231628418,4.049999952316284,0.5500001907348633,0.0058290660381317,-0.0035264824982732,0.0002648925292305,0.005618448687003809,-0.0035088786609562875,0.0004291736147236328,0.006817936472245082,0.0066380256927330555,0.00026768981813885223,48.85916146951085,0.07280109496289851,0.0211586414540047
93940,-2.049999952316284,-2.049999952316284,3.950000047683716,-0.04999995231628418,-0.04999995231628418,-0.04999995231628418,0.0087463576346635,0.0052467100322246,0.0023446965496987,0.008701069880072302,0.005431400220500072,0.002410459685332381,0.010465387711205532,0.010536557374577446,0.000201211919054304,50.238186558895684,0.06999999795641401,0.01590411948105517
93952,-2.049999952316284,-1.4500000476837158,3.950000047683716,-0.04999995231628418,0.5499999523162842,-0.04999995231628418,0.00873195938766,0.003554472932592,0.0006446073530241,0.008559498410487722,0.0036479045922866065,0.0007552459403326704,0.009449704292508073,0.00933502101679244,0.00022519582740837348,45.812006065808916,0.07348467573671995,0.01779984686081766
93963,-2.049999952316284,-0.8999999761581421,3.950000047683716,-0.04999995231628418,1.100000023841858,-0.04999995231628418,0.0087799485772848,0.0021100107114762,0.0001724284520605,0.008579947718553367,0.0021317747155633914,0.0003179126433208251,0.00903157648439018,0.008846526704860374,0.0002482733680318714,46.42445975878594,0.07071067116442663,0.01962393345136382
93975,-2.049999952316284,-0.3000000119209289,3.950000047683716,-0.04999995231628418,1.699999988079071,-0.04999995231628418,0.0088220695033669,0.0006834474625065,9.864192179520614e-06,0.008604084585357209,0.0006400692722438715,0.00017551226653064508,0.008848508804229684,0.008629644533870155,0.00027719736002781216,43.93524326415903,0.0678232876595607,0.02191013312946726
