homo_node_label,x,y,z,fine_query_x,fine_query_y,fine_query_z,homo_u1,homo_u2,homo_u3,fine_u1,fine_u2,fine_u3,homo_umag,fine_umag,absolute_vector_error,mls_condition_number,mls_support_radius_normalized,pointwise_error_over_fine_peak
26,1.600000023841858,2.400000095367432,0.0,4.600000023841858,5.400000095367432,0.0,0.0233494248241186,-0.6402385830879211,1.2776280752216547e-14,0.021775746298212377,-0.6187099920307729,2.3901633215546465e-05,0.6406642169764487,0.6190930769576182,0.021586043368271322,23.865928338203787,0.1337558366769845,0.02861859823973045
27,0.800000011920929,2.400000095367432,0.0,3.800000011920929,5.400000095367432,0.0,0.011254102922976,-0.6413128972053528,1.246807510886386e-14,0.012764703948377382,-0.6184165016040458,2.376221765749208e-05,0.6414116361234213,0.6185482258383089,0.022946185121550815,36.47390043523786,0.13834964864211588,0.030421862956756064
28,0.0,2.400000095367432,0.0,3.0,5.400000095367432,0.0,2.5014801394718238e-06,-0.6409149169921875,1.2169961016044764e-14,-1.8847561154560176e-06,-0.6195108739950866,2.8001607263721755e-05,0.6409149169970692,0.6195108746307836,0.02140406176291826,19.732353405870743,0.14577379123786552,0.028377328528474532
29,-0.800000011920929,2.400000095367432,0.0,2.199999988079071,5.400000095367432,0.0,-0.0112490952014923,-0.6413128972053528,1.1896849641762715e-14,-0.012765917549310822,-0.6184186141270703,4.93732742303554e-06,0.6414115482783075,0.6185503625203848,0.02294447585107522,36.47366216697011,0.13834964864211588,0.030419596820058865
30,-1.600000023841858,2.400000095367432,0.0,1.399999976158142,5.400000095367432,0.0,-0.0233444068580865,-0.6402385830879211,1.1673832643014238e-14,-0.021779265587761713,-0.6187087080192932,1.9621033998514965e-05,0.6406640341130324,0.619091917386611,0.02158669897533605,23.867398235971873,0.1337558366769845,0.028619467438168924
31,-2.400000095367432,2.400000095367432,0.0,0.5999999046325679,5.400000095367432,0.0,-0.0361301526427269,-0.6405896544456482,1.1544166298349708e-14,-0.03691705415569363,-0.6171075258387821,9.379264466749837e-06,0.6416077410012926,0.618210779121788,0.023495311572122382,23.86593058921494,0.13375583876584166,0.031149890275315804
32,-3.200000047683716,2.400000095367432,0.0,-0.20000004768371582,5.400000095367432,0.0,-0.0548713319003582,-0.6319756507873535,1.1610784592618311e-14,-0.051680388683358724,-0.6126120288631176,1.2169518262587041e-05,0.6343532818963091,0.61478806155483,0.01962478332965842,36.47389585803466,0.13834965167136226,0.026018375858485605
33,-4.0,2.400000095367432,0.0,-1.0,5.400000095367432,0.0,-0.0699943974614143,-0.6218836307525635,1.1854704670439132e-14,-0.07025299688371564,-0.6061895604214145,1.0292438304970325e-05,0.6258102474983749,0.61024689007072,0.015696204100181417,23.133784082193745,0.16736249866072953,0.02080989792192173
34,4.0,1.600000023841858,0.0,7.0,4.600000023841858,0.0,0.082956425845623,-0.5458828210830688,1.0924320293043221e-14,0.08260639297742967,-0.5263193019987338,4.600540444385463e-05,0.5521501815110542,0.5327624479387348,0.01956670433336169,23.133781753086414,0.1673624862593911,0.025941375204274655
35,3.200000047683716,1.600000023841858,0.0,6.200000047683716,4.600000023841858,0.0,0.0644824728369712,-0.5538466572761536,1.0491212865354307e-14,0.06272555756962143,-0.5270530517545762,3.6146218866356675e-05,0.5575877590829446,0.530772471255604,0.026851170452173712,36.47909470501728,0.13834964965186428,0.03559906029683939
36,2.400000095367432,1.600000023841858,0.0,5.400000095367432,4.600000023841858,0.0,0.0481561385095119,-0.5578356981277466,1.0155399877151763e-14,0.045534052758673296,-0.5330965896023868,4.308886797114559e-05,0.5599104212120165,0.5350376862081547,0.0248777145446446,23.865928338203794,0.1337558366769845,0.032982668733186137
37,1.600000023841858,1.600000023841858,0.0,4.600000023841858,4.600000023841858,0.0,0.0304607097059488,-0.5607625842094421,9.853993367266688e-15,0.029343348068300443,-0.5347348764881565,4.766428132025385e-06,0.5615892900376945,0.5355393731849977,0.026051681116058423,23.870468896491793,0.13375584155098286,0.0345391039298072
38,0.800000011920929,1.600000023841858,0.0,3.800000011920929,4.600000023841858,0.0,0.0151610700413584,-0.5605950355529785,9.5546570059047e-15,0.015892741811706124,-0.5319526266010636,4.842594351812915e-05,0.5608000106378781,0.5321899834975627,0.028651793647523464,36.4736669498458,0.13834964662261787,0.037986311676339465
39,0.0,1.600000023841858,0.0,3.0,4.600000023841858,0.0,2.1876990103919525e-06,-0.5611162185668945,9.27133295537761e-15,-2.8223483745258508e-06,-0.5355957238215621,1.9618968292227602e-05,0.5611162185711592,0.5355957241883216,0.02552050277817883,19.732350421498218,0.14577379890444936,0.03383487207100494
40,-0.800000011920929,1.600000023841858,0.0,2.199999988079071,4.600000023841858,0.0,-0.0151566909626126,-0.5605950355529785,9.023319167322711e-15,-0.0158998394318292,-0.5319551321110384,1.9504626595954422e-05,0.5607998922678047,0.532192698046169,0.028649550070488205,36.47909713291308,0.13834964662261787,0.037983337160412835
41,-1.600000023841858,1.600000023841858,0.0,1.399999976158142,4.600000023841858,0.0,-0.030456319451332,-0.5607625246047974,8.838840473608407e-15,-0.029345020359712155,-0.5347503225282666,2.4726959565963343e-05,0.5615889924096337,0.5355548882004716,0.02603594158012795,23.865927560444607,0.13375584155098286,0.03451823658290211
42,-2.400000095367432,1.600000023841858,0.0,0.5999999046325679,4.600000023841858,0.0,-0.0481517277657985,-0.5578356385231018,8.773077682616532e-15,-0.045539071955795554,-0.5330983872309517,1.2680884288842272e-05,0.559909982491211,0.5350399029078501,0.024874841359842883,23.867398452644014,0.1337558366769845,0.03297885948847621
43,-3.200000047683716,1.600000023841858,0.0,-0.20000004768371582,4.600000023841858,0.0,-0.0644780620932579,-0.553846538066864,8.852715720317381e-15,-0.06273260162797684,-0.527051587631028,2.740391566252408e-05,0.5575871306082595,0.5307718493688001,0.026851755102215595,36.47366237326132,0.13834964965186428,0.03559983542104229
44,-4.0,1.600000023841858,0.0,-1.0,4.600000023841858,0.0,-0.0829520002007484,-0.5458826422691345,9.10607259220356e-15,-0.08261004945602453,-0.526318525799793,-1.058109833522276e-05,0.5521493398239619,0.5327622462066488,0.019567107489289772,23.134692738005374,0.1673624942089668,0.02594190970507857
45,4.0,0.800000011920929,0.0,7.0,3.800000011920929,0.0,0.0879349485039711,-0.4717836380004883,8.450391163997584e-15,0.09454794840954729,-0.452039293937414,3.873723328703633e-05,0.4799086957467762,0.4618212200759764,0.020822401177708824,29.64057156128277,0.17037075966015588,0.027606167722577922
46,3.200000047683716,0.800000011920929,0.0,6.200000047683716,3.800000011920929,0.0,0.071149930357933,-0.4748019278049469,7.962224900671251e-15,0.07203519475741559,-0.45808843041201364,3.177403837779818e-05,0.48010330475558355,0.4637176731273789,0.01673695604792259,27.539525128611118,0.13757100740663758,0.022189718269332016
47,2.400000095367432,0.800000011920929,0.0,5.400000095367432,3.800000011920929,0.0,0.0524646714329719,-0.4775619804859161,7.592909218305955e-15,0.05470617059539115,-0.45991797300362613,6.210840679231402e-06,0.4804352057813834,0.4631601310902642,0.017785818988867837,36.47390043523782,0.13834964864211588,0.023580292104626685
48,1.600000023841858,0.800000011920929,0.0,4.600000023841858,3.800000011920929,0.0,0.0351206883788108,-0.4785062372684479,7.287916370922205e-15,0.032202533493767095,-0.4604729796165961,1.576225580746203e-05,0.4797933741278736,0.4615976260433453,0.018267847654277244,36.473666949845814,0.13834964662261787,0.024219361733091443
49,0.800000011920929,0.800000011920929,0.0,3.800000011920929,3.800000011920929,0.0,0.0171400569379329,-0.4792320132255554,7.0165456493467656e-15,0.018753642810230252,-0.4614324335784824,2.1420007684317016e-06,0.4795384281286063,0.4618133712674444,0.01787256835398709,28.386607161401695,0.13176980521595105,0.023695303697327773
50,0.0,0.800000011920929,0.0,3.0,3.800000011920929,0.0,1.880858576441824e-06,-0.4790348410606384,6.771683247372125e-15,-1.2588168665204593e-06,-0.4592325477117592,9.283659321916891e-06,0.4790348410643309,0.45923254780732187,0.019802295773949007,47.14623982265792,0.1434091680092863,0.026253720392869894
51,-0.800000011920929,0.800000011920929,0.0,2.199999988079071,3.800000011920929,0.0,-0.0171362925320863,-0.479231983423233,6.565820359871441e-15,-0.018723035894773386,-0.461514346369582,8.73514204894115e-06,0.4795382638095849,0.4618939749058892,0.017788549507102715,28.385681974405276,0.13176980521595105,0.023583912203179118
52,-1.600000023841858,0.800000011920929,0.0,1.399999976158142,3.800000011920929,0.0,-0.0351169183850288,-0.4785062074661255,6.4262644820312415e-15,-0.032203386784691354,-0.46047219628197744,-1.4800458166280421e-05,0.479793068458138,0.4615969041146246,0.018267852770090517,36.47909739080073,0.13834964662261787,0.02421936851559448
53,-2.400000095367432,0.800000011920929,0.0,0.5999999046325679,3.800000011920929,0.0,-0.0524608939886093,-0.4775619208812713,6.382173028994867e-15,-0.05470727670506488,-0.4599198520781024,-9.17783431633535e-06,0.48043473404188186,0.4631621277093592,0.01778451324037798,36.473662936451554,0.13834964864211588,0.02357856095404963
54,-3.200000047683716,0.800000011920929,0.0,-0.20000004768371582,3.800000011920929,0.0,-0.0711461454629898,-0.4748018085956573,6.470360593748828e-15,-0.07203594711051556,-0.45808852273580075,-1.7217224478076926e-05,0.48010262596651987,0.46371788043465617,0.016736964110555985,27.540491968042076,0.13757100740663758,0.022189728958704864
55,-4.0,0.800000011920929,0.0,-1.0,3.800000011920929,0.0,-0.0879311636090278,-0.4717834591865539,6.7125768647962456e-15,-0.09455104994087747,-0.4520377232472998,-9.046587915435894e-06,0.47990782645802765,0.4618203161028816,0.0208258748836661,29.64114605871656,0.17037075966015588,0.027610773133282338
56,4.0,0.0,0.0,7.0,3.0,0.0,0.0901388227939605,-0.3969693779945373,6.291594290230808e-15,0.09041076505096193,-0.3761845582735069,5.89460322564056e-05,0.40707455636535533,0.38689653887721515,0.020786682228330616,19.0737974996863,0.15971913506198337,0.027558811834129057
57,3.200000047683716,0.0,0.0,6.200000047683716,3.0,0.0,0.072122685611248,-0.396857351064682,5.776269186000185e-15,0.06902479284112312,-0.3760718636365078,1.2168129320341991e-05,0.4033577058565451,0.3823538528560415,0.021015079712086538,47.14623604071319,0.14340916830191877,0.027861619334098402
58,2.400000095367432,0.0,0.0,5.400000095367432,3.0,0.0,0.0546261295676231,-0.3967308402061462,5.394990010287871e-15,0.052576356440766955,-0.37586616435319703,1.9043652235686725e-05,0.4004739362333252,0.37952555529875953,0.020965128928315976,19.732353405870743,0.14577379123786552,0.02779539499700703
59,1.600000023841858,0.0,0.0,4.600000023841858,3.0,0.0,0.0358350574970245,-0.3966680467128753,5.101693840872754e-15,0.03337927480453455,-0.3757143075524642,3.536783681365895e-05,0.39828343002041006,0.3771941385241666,0.021097187118645923,19.73235042149822,0.14577379890444936,0.02797047665643118
60,0.800000011920929,0.0,0.0,3.800000011920929,3.0,0.0,0.0180481318384408,-0.3966123163700104,4.864008349060199e-15,0.01789677325992545,-0.3756195439153188,4.886052238739806e-05,0.39702275068217807,0.3760456603281308,0.020993374957457272,47.146239822657954,0.1434091680092863,0.027832843349448064
61,0.0,0.0,0.0,3.0,3.0,0.0,1.5770373238410684e-06,-0.39661705493927,4.664636275034323e-15,0.00010691387561130671,-0.37581536732879545,6.587146630040932e-05,0.39661705494240534,0.37581538830934574,0.0208020586083047,19.05664499015448,0.14507211489255847,0.02757919771186275
62,-0.800000011920929,0.0,0.0,2.199999988079071,3.0,0.0,-0.018044976517558,-0.3966123163700104,4.504738477449341e-15,-0.01789982694378231,-0.375622408445055,-1.7782240481491383e-05,0.3970226072579551,0.3760486642003787,0.02099041732088593,47.14623816191297,0.1434091680092863,0.02782892213927859
63,-1.600000023841858,0.0,0.0,1.399999976158142,3.0,0.0,-0.0358319021761417,-0.396668016910553,4.397097530512264e-15,-0.03338232495093949,-0.37571545543137136,-4.332785618874342e-06,0.3982831164552564,0.37719555019632184,0.021095266765180906,19.732350690771305,0.14577379890444936,0.027967930667647783
64,-2.400000095367432,0.0,0.0,0.5999999046325679,3.0,0.0,-0.0546229779720306,-0.3967307806015014,4.3669918619844775e-15,-0.0525794070737629,-0.37586541727782247,1.195447554321806e-05,0.4004734473085695,0.37952523775971675,0.020965202397183254,19.73235347293052,0.1457737912378655,0.027795492401425242
65,-3.200000047683716,0.0,0.0,-0.20000004768371582,3.0,0.0,-0.0721195265650749,-0.3968572318553924,4.445656235312458e-15,-0.06902784648481877,-0.37606972772132746,1.8739652070827375e-05,0.4033570237245104,0.382352303576034,0.021016164374523222,47.146232778074214,0.1434091680824444,0.027863057370609845
66,-4.0,0.0,0.0,-1.0,3.0,0.0,-0.0901356637477874,-0.396969199180603,4.664452045368296e-15,-0.09041384165938682,-0.3761840761642942,-2.8081087465215606e-05,0.40707368249168785,0.38689678560533386,0.020787003398784185,19.073828764053804,0.1597191433919856,0.027559237639267143
67,4.0,-0.800000011920929,0.0,7.0,2.199999988079071,0.0,0.0876962020993232,-0.3221979439258575,4.440101393244364e-15,0.09409320439400984,-0.30065726164167383,3.74678079637503e-05,0.3339193599249605,0.315037016070873,0.02247051480191326,29.64114315299208,0.17037076939660317,0.029791223170667205
68,3.200000047683716,-0.800000011920929,0.0,6.200000047683716,2.199999988079071,0.0,0.0709007680416107,-0.3188784420490265,3.92368785167652e-15,0.07161153441848167,-0.2940511328536329,4.925786053617694e-05,0.32666554717708546,0.302645474145263,0.024837530011315348,27.539229470913057,0.13757100740663758,0.032929392410370475
69,2.400000095367432,-0.800000011920929,0.0,5.400000095367432,2.199999988079071,0.0,0.0522603392601013,-0.3159253001213074,3.5521099560673454e-15,0.05433169812606175,-0.29180912197680825,4.031477313024396e-05,0.3202185789680527,0.2968240197750482,0.02420500363829228,36.47366216697011,0.13834964864211588,0.03209079416256983
